flight_date,origin,destination,pos,fare_class,passengers,price
2025-08-01,DOH,DXB,QA,W,1,1182.74
2025-08-01,DOH,LHR,UK,F,2,3874.68
2025-08-01,DOH,JFK,QA,W,7,1109.29
2025-08-01,DOH,JFK,US,J,5,2908.17
2025-08-01,DOH,JFK,FR,Y,4,576.21
2025-08-01,DOH,DXB,QA,J,2,3121.61
2025-08-01,DOH,DXB,UK,F,5,3790.16
2025-08-01,DOH,CDG,FR,F,1,5320.3
2025-08-01,DOH,DXB,US,J,1,3141.46
2025-08-01,DOH,CDG,US,W,1,960.59
2025-08-01,DOH,LHR,AE,J,3,2658.56
2025-08-01,DOH,JFK,QA,Y,2,834.09
2025-08-01,DOH,LHR,FR,Y,5,863.29
2025-08-01,DOH,DXB,FR,Y,3,724.42
2025-08-01,DOH,CDG,AE,F,1,4793.04
2025-08-01,DOH,CDG,FR,J,2,2779.66
2025-08-01,DOH,LHR,US,W,3,975.68
2025-08-01,DOH,CDG,UK,Y,2,695.23
2025-08-01,DOH,LHR,QA,W,2,905.15
2025-08-01,DOH,CDG,UK,W,3,914.62
2025-08-02,DOH,DXB,UK,F,3,5476.93
2025-08-02,DOH,DXB,AE,J,2,2940.55
2025-08-02,DOH,CDG,AE,W,4,916.75
2025-08-02,DOH,JFK,QA,F,2,4478.8
2025-08-02,DOH,DXB,UK,Y,1,857.01
2025-08-02,DOH,DXB,FR,F,2,4627.87
2025-08-02,DOH,CDG,US,J,3,2944.52
2025-08-02,DOH,CDG,US,J,3,2126.85
2025-08-02,DOH,LHR,QA,J,3,3163.24
2025-08-02,DOH,JFK,US,J,5,2373.43
2025-08-02,DOH,JFK,UK,Y,4,612.53
2025-08-02,DOH,LHR,FR,Y,3,565.98
2025-08-02,DOH,JFK,QA,J,3,2698.56
2025-08-02,DOH,CDG,UK,W,4,875.91
2025-08-02,DOH,JFK,FR,J,5,2708.06
2025-08-02,DOH,JFK,FR,F,2,3783.11
2025-08-02,DOH,DXB,FR,F,6,4340.86
2025-08-02,DOH,CDG,FR,W,2,861.38
2025-08-02,DOH,DXB,US,W,3,836.32
2025-08-02,DOH,JFK,FR,Y,2,803.78
2025-08-02,DOH,JFK,FR,F,3,4829.83
2025-08-02,DOH,LHR,FR,J,8,2394.35
2025-08-02,DOH,DXB,AE,F,4,4587.4
2025-08-02,DOH,JFK,US,J,2,1974.8
2025-08-02,DOH,LHR,UK,J,2,2835.61
2025-08-02,DOH,DXB,FR,J,3,2882.61
2025-08-02,DOH,LHR,FR,F,1,4283.17
2025-08-02,DOH,CDG,UK,Y,1,682.89
2025-08-02,DOH,LHR,QA,J,6,2159.66
2025-08-02,DOH,DXB,UK,F,1,4922.92
2025-08-02,DOH,CDG,FR,W,1,916.55
2025-08-02,DOH,JFK,AE,W,4,1077.79
2025-08-02,DOH,LHR,QA,F,1,3572.29
2025-08-02,DOH,JFK,QA,Y,3,522.36
2025-08-02,DOH,DXB,FR,W,4,876.35
2025-08-02,DOH,DXB,UK,J,3,2945.01
2025-08-02,DOH,LHR,UK,Y,2,772.84
2025-08-02,DOH,DXB,US,J,5,2311.51
2025-08-02,DOH,JFK,UK,Y,2,600.97
2025-08-02,DOH,CDG,US,F,3,4186.73
2025-08-02,DOH,JFK,AE,F,3,3979.79
2025-08-02,DOH,CDG,US,W,3,953.06
2025-08-02,DOH,CDG,QA,F,2,4729.62
2025-08-02,DOH,CDG,QA,J,1,3068.33
2025-08-02,DOH,JFK,QA,W,1,1017.79
2025-08-02,DOH,DXB,US,J,5,1858.13
2025-08-02,DOH,LHR,AE,J,3,1905.57
2025-08-02,DOH,CDG,QA,F,2,4365.53
2025-08-02,DOH,LHR,FR,J,1,2351.25
2025-08-02,DOH,DXB,US,J,1,2669.52
2025-08-02,DOH,LHR,AE,Y,5,512.11
2025-08-02,DOH,LHR,UK,W,6,946.43
2025-08-02,DOH,DXB,AE,W,2,1184.9
2025-08-02,DOH,CDG,UK,Y,5,769.11
2025-08-02,DOH,DXB,FR,F,5,3546.59
2025-08-02,DOH,LHR,US,J,1,1802.18
2025-08-02,DOH,JFK,FR,F,5,4482.05
2025-08-02,DOH,JFK,QA,W,7,1043.0
2025-08-02,DOH,JFK,UK,F,1,4040.47
2025-08-02,DOH,CDG,QA,J,3,2553.13
2025-08-03,DOH,DXB,US,F,5,4920.83
2025-08-03,DOH,DXB,QA,J,5,1859.93
2025-08-03,DOH,LHR,FR,Y,2,719.61
2025-08-03,DOH,JFK,UK,J,7,2878.91
2025-08-03,DOH,DXB,UK,Y,4,600.45
2025-08-03,DOH,DXB,US,W,2,1043.52
2025-08-03,DOH,JFK,US,F,4,4842.0
2025-08-03,DOH,LHR,US,Y,2,729.32
2025-08-03,DOH,JFK,AE,F,4,4620.05
2025-08-03,DOH,DXB,UK,J,2,2106.25
2025-08-03,DOH,CDG,US,F,1,3988.61
2025-08-03,DOH,CDG,AE,J,1,2348.97
2025-08-03,DOH,JFK,US,W,2,1067.7
2025-08-03,DOH,CDG,FR,W,1,842.09
2025-08-03,DOH,LHR,FR,Y,4,518.92
2025-08-03,DOH,LHR,AE,F,1,4853.9
2025-08-03,DOH,DXB,FR,W,3,843.73
2025-08-03,DOH,JFK,AE,F,3,4417.22
2025-08-03,DOH,CDG,AE,F,4,4020.27
2025-08-03,DOH,DXB,QA,Y,2,643.83
2025-08-03,DOH,LHR,QA,W,4,1027.79
2025-08-03,DOH,JFK,FR,Y,1,832.48
2025-08-03,DOH,CDG,US,J,3,2531.3
2025-08-03,DOH,DXB,AE,F,5,5061.89
2025-08-03,DOH,DXB,QA,Y,3,793.51
2025-08-03,DOH,DXB,FR,W,4,1141.72
2025-08-03,DOH,DXB,AE,J,4,2598.4
2025-08-03,DOH,CDG,AE,F,1,4491.6
2025-08-03,DOH,LHR,AE,J,1,3141.36
2025-08-03,DOH,LHR,AE,Y,4,844.99
2025-08-03,DOH,JFK,FR,Y,4,611.8
2025-08-03,DOH,DXB,UK,F,2,3728.24
2025-08-03,DOH,JFK,QA,Y,1,572.3
2025-08-03,DOH,DXB,UK,Y,7,516.54
2025-08-03,DOH,CDG,QA,J,4,2932.89
2025-08-03,DOH,DXB,QA,Y,4,730.27
2025-08-03,DOH,DXB,UK,J,2,2312.49
2025-08-03,DOH,CDG,QA,W,5,1140.64
2025-08-03,DOH,DXB,US,W,8,948.23
2025-08-03,DOH,JFK,AE,W,1,852.7
2025-08-03,DOH,DXB,FR,J,2,2403.37
2025-08-03,DOH,DXB,AE,Y,3,650.75
2025-08-03,DOH,JFK,US,W,1,1181.41
2025-08-03,DOH,JFK,UK,J,1,1803.7
2025-08-03,DOH,LHR,QA,F,2,4552.9
2025-08-03,DOH,JFK,FR,W,2,933.19
2025-08-03,DOH,CDG,AE,Y,3,558.58
2025-08-03,DOH,LHR,UK,J,7,2063.82
2025-08-03,DOH,DXB,AE,J,3,2478.84
2025-08-03,DOH,JFK,AE,F,6,5385.18
2025-08-03,DOH,CDG,UK,F,3,4742.65
2025-08-03,DOH,JFK,US,Y,5,619.36
2025-08-03,DOH,CDG,UK,F,6,4673.84
2025-08-03,DOH,LHR,US,J,3,1978.13
2025-08-03,DOH,CDG,AE,F,2,4984.61
2025-08-03,DOH,DXB,US,Y,2,526.07
2025-08-03,DOH,DXB,QA,F,1,4674.73
2025-08-03,DOH,LHR,QA,Y,5,762.71
2025-08-03,DOH,DXB,UK,F,3,3655.22
2025-08-03,DOH,JFK,UK,W,3,809.97
2025-08-04,DOH,CDG,AE,Y,2,614.49
2025-08-04,DOH,JFK,UK,W,2,1117.76
2025-08-04,DOH,JFK,FR,W,4,895.87
2025-08-04,DOH,JFK,FR,Y,1,868.73
2025-08-04,DOH,DXB,FR,F,4,5229.62
2025-08-04,DOH,JFK,US,F,2,4646.67
2025-08-04,DOH,DXB,AE,F,4,4607.4
2025-08-04,DOH,DXB,UK,J,2,2556.91
2025-08-04,DOH,LHR,UK,W,12,927.87
2025-08-04,DOH,LHR,FR,Y,1,654.2
2025-08-04,DOH,DXB,US,W,1,884.3
2025-08-04,DOH,DXB,US,Y,4,835.2
2025-08-04,DOH,DXB,US,F,4,4954.67
2025-08-04,DOH,LHR,FR,F,7,5301.76
2025-08-04,DOH,LHR,US,W,3,821.2
2025-08-04,DOH,JFK,QA,F,3,4507.63
2025-08-04,DOH,LHR,QA,J,3,2176.23
2025-08-04,DOH,CDG,UK,F,3,3627.53
2025-08-04,DOH,DXB,FR,J,3,3192.15
2025-08-04,DOH,JFK,FR,W,5,1050.73
2025-08-04,DOH,JFK,FR,Y,4,708.97
2025-08-04,DOH,DXB,UK,F,5,4119.63
2025-08-04,DOH,DXB,QA,J,1,1902.82
2025-08-04,DOH,CDG,FR,F,1,4008.95
2025-08-04,DOH,LHR,QA,Y,1,505.89
2025-08-04,DOH,DXB,AE,W,6,932.64
2025-08-04,DOH,DXB,AE,F,3,5099.43
2025-08-04,DOH,CDG,UK,Y,3,675.06
2025-08-04,DOH,JFK,US,J,8,2304.14
2025-08-04,DOH,CDG,US,F,2,3790.01
2025-08-04,DOH,CDG,UK,F,2,4676.29
2025-08-04,DOH,JFK,UK,W,1,834.99
2025-08-04,DOH,CDG,UK,F,8,4333.84
2025-08-04,DOH,CDG,QA,W,5,921.84
2025-08-04,DOH,DXB,FR,J,5,2468.13
2025-08-04,DOH,LHR,FR,W,1,1047.1
2025-08-04,DOH,LHR,AE,Y,3,809.47
2025-08-04,DOH,LHR,UK,W,6,998.44
2025-08-04,DOH,CDG,FR,F,3,4533.69
2025-08-04,DOH,CDG,UK,J,3,2332.41
2025-08-04,DOH,DXB,UK,Y,1,797.36
2025-08-04,DOH,JFK,FR,W,3,1133.65
2025-08-04,DOH,LHR,UK,Y,1,517.58
2025-08-04,DOH,DXB,FR,J,6,1828.94
2025-08-04,DOH,CDG,FR,F,3,5250.53
2025-08-04,DOH,DXB,QA,W,1,1097.1
2025-08-04,DOH,CDG,US,Y,2,669.34
2025-08-04,DOH,DXB,FR,J,3,2420.39
2025-08-04,DOH,CDG,UK,F,2,3951.78
2025-08-04,DOH,CDG,AE,W,5,1061.45
2025-08-04,DOH,DXB,UK,J,3,2774.74
2025-08-04,DOH,LHR,US,J,5,1815.21
2025-08-04,DOH,JFK,US,J,2,2777.86
2025-08-04,DOH,JFK,AE,Y,1,509.11
2025-08-04,DOH,JFK,FR,Y,2,718.33
2025-08-04,DOH,LHR,QA,Y,1,873.29
2025-08-04,DOH,CDG,FR,W,2,1133.11
2025-08-04,DOH,DXB,FR,W,3,924.25
2025-08-04,DOH,CDG,AE,F,7,3646.31
2025-08-04,DOH,LHR,AE,J,3,2631.17
2025-08-05,DOH,JFK,AE,F,3,3680.46
2025-08-05,DOH,CDG,US,J,3,2293.62
2025-08-05,DOH,DXB,UK,W,2,1032.98
2025-08-05,DOH,JFK,FR,W,2,1095.3
2025-08-05,DOH,CDG,UK,J,4,2507.6
2025-08-05,DOH,LHR,UK,F,2,3776.96
2025-08-05,DOH,DXB,QA,Y,1,528.1
2025-08-05,DOH,DXB,QA,F,5,5135.15
2025-08-05,DOH,DXB,QA,Y,3,728.71
2025-08-05,DOH,JFK,QA,W,3,869.2
2025-08-05,DOH,JFK,AE,F,4,4794.39
2025-08-05,DOH,JFK,QA,J,4,2474.42
2025-08-05,DOH,JFK,QA,Y,2,863.88
2025-08-05,DOH,JFK,US,J,5,2405.29
2025-08-05,DOH,DXB,US,W,1,970.27
2025-08-05,DOH,LHR,FR,J,4,2744.79
2025-08-05,DOH,LHR,QA,F,4,4033.36
2025-08-05,DOH,CDG,US,F,3,3711.01
2025-08-05,DOH,LHR,US,F,9,4543.37
2025-08-05,DOH,DXB,US,J,1,3086.96
2025-08-05,DOH,CDG,QA,Y,3,696.88
2025-08-05,DOH,JFK,AE,Y,4,889.54
2025-08-05,DOH,JFK,AE,J,1,2433.89
2025-08-05,DOH,CDG,US,Y,3,515.99
2025-08-05,DOH,CDG,QA,J,1,2099.9
2025-08-05,DOH,CDG,QA,Y,1,532.25
2025-08-05,DOH,CDG,QA,F,2,3996.85
2025-08-05,DOH,JFK,UK,F,3,4494.24
2025-08-05,DOH,LHR,QA,W,4,988.45
2025-08-05,DOH,DXB,FR,Y,1,775.5
2025-08-05,DOH,DXB,AE,W,5,1015.98
2025-08-05,DOH,CDG,US,F,2,4690.79
2025-08-05,DOH,DXB,FR,F,3,4981.12
2025-08-05,DOH,JFK,QA,W,2,1186.69
2025-08-05,DOH,CDG,QA,F,3,4700.06
2025-08-05,DOH,JFK,FR,W,3,844.59
2025-08-05,DOH,LHR,AE,Y,2,651.82
2025-08-05,DOH,LHR,UK,F,3,5402.15
2025-08-05,DOH,LHR,US,Y,2,770.34
2025-08-05,DOH,DXB,UK,Y,3,560.04
2025-08-05,DOH,CDG,AE,F,3,4442.33
2025-08-05,DOH,DXB,UK,F,2,4052.59
2025-08-05,DOH,JFK,FR,W,1,1150.46
2025-08-05,DOH,JFK,QA,W,2,1075.71
2025-08-05,DOH,JFK,FR,Y,4,815.38
2025-08-05,DOH,LHR,QA,W,1,910.46
2025-08-05,DOH,LHR,QA,W,4,917.29
2025-08-05,DOH,JFK,UK,W,4,1112.56
2025-08-05,DOH,DXB,AE,Y,3,624.2
2025-08-05,DOH,LHR,UK,Y,1,695.88
2025-08-05,DOH,DXB,FR,J,2,2791.58
2025-08-05,DOH,JFK,FR,J,3,2241.59
2025-08-05,DOH,JFK,US,W,1,1086.81
2025-08-05,DOH,CDG,FR,F,2,5464.82
2025-08-05,DOH,LHR,US,J,1,2603.27
2025-08-05,DOH,DXB,AE,W,2,881.61
2025-08-05,DOH,DXB,QA,F,5,3625.76
2025-08-05,DOH,LHR,QA,F,1,3787.2
2025-08-05,DOH,CDG,UK,W,2,957.81
2025-08-05,DOH,LHR,QA,Y,1,720.08
2025-08-06,DOH,CDG,UK,F,4,4300.99
2025-08-06,DOH,DXB,FR,W,5,1008.81
2025-08-06,DOH,DXB,AE,F,1,5188.61
2025-08-06,DOH,JFK,UK,W,3,1097.45
2025-08-06,DOH,DXB,US,W,1,815.08
2025-08-06,DOH,DXB,AE,Y,4,783.22
2025-08-06,DOH,DXB,UK,Y,6,734.65
2025-08-06,DOH,LHR,US,J,6,2347.65
2025-08-06,DOH,DXB,UK,W,4,1088.52
2025-08-06,DOH,CDG,FR,Y,2,743.29
2025-08-06,DOH,JFK,US,W,1,955.84
2025-08-06,DOH,DXB,US,F,3,4737.43
2025-08-06,DOH,JFK,US,W,5,805.04
2025-08-06,DOH,CDG,AE,W,5,1150.16
2025-08-06,DOH,JFK,AE,W,5,1094.59
2025-08-06,DOH,LHR,AE,J,5,2437.42
2025-08-06,DOH,CDG,FR,W,2,994.08
2025-08-06,DOH,DXB,QA,F,3,4571.09
2025-08-06,DOH,CDG,AE,J,3,2317.11
2025-08-06,DOH,LHR,QA,F,1,3604.77
2025-08-06,DOH,JFK,US,W,1,1000.52
2025-08-06,DOH,JFK,US,Y,5,825.3
2025-08-06,DOH,JFK,AE,J,2,2834.41
2025-08-06,DOH,CDG,FR,J,1,2100.52
2025-08-06,DOH,LHR,AE,W,5,996.43
2025-08-06,DOH,LHR,FR,W,4,1030.39
2025-08-06,DOH,JFK,QA,J,3,1870.6
2025-08-06,DOH,DXB,AE,W,2,963.5
2025-08-06,DOH,DXB,QA,J,1,2795.53
2025-08-06,DOH,CDG,US,F,5,5473.85
2025-08-06,DOH,DXB,US,W,3,1155.19
2025-08-06,DOH,LHR,UK,F,4,4478.89
2025-08-06,DOH,CDG,QA,W,3,1188.86
2025-08-06,DOH,DXB,UK,Y,2,594.42
2025-08-06,DOH,JFK,QA,Y,3,885.89
2025-08-06,DOH,DXB,UK,J,3,3152.47
2025-08-06,DOH,JFK,US,J,2,2144.54
2025-08-06,DOH,JFK,US,Y,1,703.06
2025-08-06,DOH,JFK,QA,F,1,5240.62
2025-08-06,DOH,JFK,UK,J,1,2483.46
2025-08-06,DOH,CDG,FR,W,4,1179.38
2025-08-06,DOH,CDG,QA,W,5,1055.15
2025-08-06,DOH,DXB,FR,W,2,1063.65
2025-08-06,DOH,JFK,QA,J,3,2587.74
2025-08-06,DOH,JFK,UK,W,4,980.42
2025-08-06,DOH,LHR,AE,W,3,1056.87
2025-08-06,DOH,CDG,UK,J,3,2497.15
2025-08-06,DOH,JFK,UK,W,5,876.13
2025-08-06,DOH,CDG,QA,W,2,1000.7
2025-08-06,DOH,JFK,US,W,5,960.25
2025-08-06,DOH,LHR,QA,Y,4,833.06
2025-08-06,DOH,LHR,UK,W,2,1124.08
2025-08-06,DOH,CDG,AE,F,2,4285.03
2025-08-06,DOH,DXB,AE,F,1,5363.42
2025-08-06,DOH,DXB,UK,Y,6,502.89
2025-08-06,DOH,JFK,AE,J,3,3155.55
2025-08-06,DOH,CDG,AE,Y,3,539.64
2025-08-06,DOH,DXB,UK,Y,4,805.96
2025-08-06,DOH,DXB,US,Y,1,553.0
2025-08-06,DOH,LHR,QA,J,6,3158.07
2025-08-07,DOH,CDG,US,J,2,1818.79
2025-08-07,DOH,LHR,FR,J,2,2914.2
2025-08-07,DOH,LHR,UK,W,1,1076.46
2025-08-07,DOH,CDG,QA,W,4,1030.76
2025-08-07,DOH,DXB,US,F,2,3507.2
2025-08-07,DOH,DXB,AE,F,1,4787.79
2025-08-07,DOH,JFK,UK,W,2,1185.73
2025-08-07,DOH,CDG,QA,J,2,3126.55
2025-08-07,DOH,JFK,FR,J,2,2655.38
2025-08-07,DOH,CDG,AE,J,4,3115.45
2025-08-07,DOH,LHR,FR,Y,2,713.21
2025-08-07,DOH,DXB,UK,F,5,3917.86
2025-08-07,DOH,LHR,FR,W,4,1001.15
2025-08-07,DOH,CDG,AE,W,2,1019.83
2025-08-07,DOH,JFK,UK,Y,5,729.14
2025-08-07,DOH,DXB,AE,J,3,3186.51
2025-08-07,DOH,LHR,US,W,1,1002.39
2025-08-07,DOH,JFK,US,F,1,4527.99
2025-08-07,DOH,LHR,AE,J,5,3196.0
2025-08-07,DOH,CDG,QA,J,2,2713.04
2025-08-07,DOH,CDG,UK,F,2,4881.77
2025-08-07,DOH,LHR,FR,Y,3,711.36
2025-08-07,DOH,DXB,US,Y,1,532.16
2025-08-07,DOH,LHR,AE,J,2,2138.07
2025-08-07,DOH,CDG,UK,W,3,1049.74
2025-08-07,DOH,DXB,UK,J,2,2836.94
2025-08-07,DOH,CDG,AE,Y,3,791.36
2025-08-07,DOH,DXB,AE,Y,2,517.56
2025-08-07,DOH,LHR,FR,W,5,885.35
2025-08-07,DOH,LHR,FR,J,1,2495.98
2025-08-07,DOH,DXB,FR,J,3,3058.32
2025-08-07,DOH,LHR,QA,W,3,910.13
2025-08-07,DOH,JFK,QA,F,2,4290.51
2025-08-07,DOH,CDG,AE,F,5,4202.03
2025-08-07,DOH,JFK,US,F,5,4551.67
2025-08-07,DOH,JFK,UK,Y,2,749.67
2025-08-07,DOH,JFK,QA,J,2,3079.37
2025-08-07,DOH,CDG,UK,Y,2,822.6
2025-08-07,DOH,LHR,US,F,3,4782.21
2025-08-07,DOH,DXB,QA,J,1,2676.83
2025-08-07,DOH,JFK,FR,F,5,4396.45
2025-08-07,DOH,CDG,US,F,5,4296.55
2025-08-07,DOH,CDG,AE,J,1,2763.95
2025-08-07,DOH,CDG,QA,F,3,4609.0
2025-08-07,DOH,DXB,UK,Y,2,624.58
2025-08-07,DOH,LHR,FR,F,2,5357.52
2025-08-07,DOH,JFK,FR,W,3,945.17
2025-08-07,DOH,JFK,QA,J,1,2432.32
2025-08-07,DOH,JFK,QA,J,3,2041.32
2025-08-07,DOH,LHR,UK,Y,5,772.61
2025-08-07,DOH,JFK,FR,W,4,1029.52
2025-08-07,DOH,CDG,QA,W,4,855.06
2025-08-07,DOH,JFK,UK,W,2,1134.42
2025-08-07,DOH,CDG,US,Y,1,868.8
2025-08-07,DOH,CDG,AE,J,1,2039.45
2025-08-07,DOH,DXB,UK,F,3,4190.49
2025-08-07,DOH,DXB,FR,J,3,1894.61
2025-08-07,DOH,DXB,US,F,5,5209.61
2025-08-07,DOH,LHR,AE,J,3,2275.66
2025-08-07,DOH,JFK,US,F,2,4385.28
2025-08-08,DOH,LHR,QA,J,3,2560.09
2025-08-08,DOH,LHR,QA,F,4,5367.84
2025-08-08,DOH,CDG,FR,F,1,4664.88
2025-08-08,DOH,JFK,UK,F,2,4690.08
2025-08-08,DOH,DXB,QA,F,5,4362.48
2025-08-08,DOH,JFK,FR,F,5,4710.44
2025-08-08,DOH,LHR,FR,W,2,812.87
2025-08-08,DOH,DXB,UK,Y,6,536.7
2025-08-08,DOH,JFK,QA,W,6,817.68
2025-08-08,DOH,JFK,FR,J,4,2145.18
2025-08-08,DOH,LHR,US,W,3,830.51
2025-08-08,DOH,LHR,AE,J,2,1822.04
2025-08-08,DOH,JFK,FR,Y,5,638.63
2025-08-08,DOH,CDG,FR,J,5,2055.21
2025-08-08,DOH,LHR,QA,F,1,4923.85
2025-08-08,DOH,CDG,QA,W,6,995.47
2025-08-08,DOH,JFK,UK,F,5,4659.0
2025-08-08,DOH,JFK,FR,Y,1,848.58
2025-08-08,DOH,LHR,UK,J,3,2960.75
2025-08-08,DOH,JFK,FR,J,6,2526.77
2025-08-08,DOH,DXB,FR,Y,2,779.13
2025-08-08,DOH,CDG,QA,F,7,3838.11
2025-08-08,DOH,DXB,FR,Y,3,809.38
2025-08-08,DOH,LHR,UK,J,2,2740.15
2025-08-08,DOH,DXB,AE,J,6,2641.46
2025-08-08,DOH,CDG,US,F,2,5149.86
2025-08-08,DOH,LHR,FR,F,1,3607.38
2025-08-08,DOH,CDG,UK,W,2,1102.63
2025-08-08,DOH,CDG,AE,J,5,2383.24
2025-08-08,DOH,DXB,UK,J,7,2460.09
2025-08-08,DOH,JFK,US,W,3,1164.57
2025-08-08,DOH,CDG,QA,J,1,2669.27
2025-08-08,DOH,CDG,UK,Y,5,767.66
2025-08-08,DOH,CDG,US,J,5,2282.33
2025-08-08,DOH,JFK,US,Y,3,770.2
2025-08-08,DOH,LHR,FR,F,3,4136.22
2025-08-08,DOH,JFK,AE,W,2,862.51
2025-08-08,DOH,JFK,FR,J,4,2841.19
2025-08-08,DOH,LHR,QA,F,2,3807.11
2025-08-08,DOH,JFK,QA,J,3,3124.85
2025-08-08,DOH,JFK,QA,Y,3,747.94
2025-08-08,DOH,DXB,FR,W,4,873.84
2025-08-08,DOH,DXB,US,J,1,3125.66
2025-08-08,DOH,CDG,AE,W,4,1000.56
2025-08-08,DOH,CDG,QA,Y,3,853.1
2025-08-08,DOH,CDG,UK,J,1,2470.78
2025-08-08,DOH,JFK,AE,Y,2,785.84
2025-08-08,DOH,DXB,FR,W,2,1105.64
2025-08-08,DOH,LHR,QA,Y,4,847.72
2025-08-08,DOH,DXB,QA,W,5,1049.06
2025-08-08,DOH,CDG,AE,J,4,3099.0
2025-08-08,DOH,CDG,US,Y,1,576.49
2025-08-08,DOH,CDG,US,Y,1,556.27
2025-08-08,DOH,DXB,AE,J,3,2423.48
2025-08-08,DOH,LHR,FR,J,2,2225.39
2025-08-08,DOH,DXB,AE,F,2,5187.27
2025-08-08,DOH,JFK,QA,W,5,858.28
2025-08-08,DOH,LHR,AE,J,5,3172.84
2025-08-08,DOH,CDG,UK,F,2,3836.48
2025-08-08,DOH,JFK,AE,J,8,2186.39
2025-08-09,DOH,CDG,QA,J,1,2482.59
2025-08-09,DOH,LHR,UK,J,1,1916.23
2025-08-09,DOH,CDG,US,W,6,1157.51
2025-08-09,DOH,JFK,US,Y,1,821.72
2025-08-09,DOH,JFK,QA,F,2,3986.53
2025-08-09,DOH,CDG,UK,J,1,3007.05
2025-08-09,DOH,CDG,QA,F,3,5451.09
2025-08-09,DOH,CDG,UK,J,6,3051.59
2025-08-09,DOH,DXB,AE,F,4,4704.6
2025-08-09,DOH,DXB,QA,F,3,4397.04
2025-08-09,DOH,JFK,UK,Y,3,510.91
2025-08-09,DOH,JFK,US,J,1,2716.84
2025-08-09,DOH,LHR,AE,Y,4,604.58
2025-08-09,DOH,LHR,UK,W,3,1042.89
2025-08-09,DOH,LHR,FR,J,3,2853.04
2025-08-09,DOH,JFK,FR,J,5,2148.07
2025-08-09,DOH,CDG,FR,W,2,908.74
2025-08-09,DOH,LHR,AE,F,1,4967.9
2025-08-09,DOH,JFK,QA,J,2,2898.8
2025-08-09,DOH,DXB,UK,J,4,2410.22
2025-08-09,DOH,CDG,FR,W,6,1130.73
2025-08-09,DOH,JFK,QA,F,2,5306.0
2025-08-09,DOH,LHR,QA,J,1,2590.2
2025-08-09,DOH,LHR,US,J,4,2590.05
2025-08-09,DOH,CDG,UK,J,2,2861.4
2025-08-09,DOH,CDG,QA,W,3,1154.71
2025-08-09,DOH,JFK,AE,J,4,3027.91
2025-08-09,DOH,DXB,FR,W,3,1184.86
2025-08-09,DOH,CDG,AE,W,4,866.17
2025-08-09,DOH,LHR,AE,J,4,2852.03
2025-08-09,DOH,CDG,US,W,2,1144.21
2025-08-09,DOH,LHR,US,W,5,1114.58
2025-08-09,DOH,CDG,US,W,3,956.18
2025-08-09,DOH,DXB,FR,F,2,4293.26
2025-08-09,DOH,JFK,QA,F,2,4392.65
2025-08-09,DOH,DXB,QA,J,4,2161.78
2025-08-09,DOH,LHR,UK,J,1,2015.54
2025-08-09,DOH,JFK,UK,F,1,3833.63
2025-08-09,DOH,LHR,FR,W,3,1125.89
2025-08-09,DOH,DXB,FR,F,6,4091.59
2025-08-09,DOH,CDG,UK,W,3,1037.11
2025-08-09,DOH,LHR,QA,W,3,1199.91
2025-08-09,DOH,DXB,US,Y,1,579.43
2025-08-09,DOH,DXB,FR,Y,3,709.14
2025-08-09,DOH,DXB,FR,F,2,3971.03
2025-08-09,DOH,JFK,UK,Y,5,786.01
2025-08-09,DOH,DXB,AE,J,1,2150.25
2025-08-09,DOH,JFK,QA,W,4,966.54
2025-08-09,DOH,CDG,US,J,7,2945.75
2025-08-09,DOH,LHR,US,J,1,3168.92
2025-08-09,DOH,CDG,AE,W,2,1036.58
2025-08-09,DOH,CDG,US,F,5,4662.29
2025-08-09,DOH,CDG,AE,W,5,892.06
2025-08-09,DOH,LHR,US,J,3,3181.69
2025-08-09,DOH,DXB,UK,F,2,5095.66
2025-08-09,DOH,JFK,AE,W,1,838.62
2025-08-09,DOH,CDG,FR,Y,3,897.33
2025-08-09,DOH,LHR,AE,J,3,2869.34
2025-08-09,DOH,LHR,AE,J,2,3115.27
2025-08-09,DOH,JFK,UK,W,1,914.32
2025-08-10,DOH,DXB,US,W,1,1096.9
2025-08-10,DOH,LHR,FR,F,5,3950.65
2025-08-10,DOH,JFK,QA,J,2,1849.7
2025-08-10,DOH,DXB,QA,W,5,1040.59
2025-08-10,DOH,DXB,US,F,4,4350.5
2025-08-10,DOH,JFK,US,Y,3,565.71
2025-08-10,DOH,CDG,FR,Y,7,561.89
2025-08-10,DOH,JFK,FR,F,3,4840.5
2025-08-10,DOH,LHR,FR,Y,2,767.57
2025-08-10,DOH,LHR,AE,W,5,842.56
2025-08-10,DOH,JFK,QA,W,5,1118.56
2025-08-10,DOH,CDG,US,F,4,3565.68
2025-08-10,DOH,DXB,US,F,4,4028.41
2025-08-10,DOH,LHR,FR,Y,3,811.17
2025-08-10,DOH,CDG,UK,W,2,1062.71
2025-08-10,DOH,LHR,US,W,3,959.29
2025-08-10,DOH,CDG,AE,J,2,2187.84
2025-08-10,DOH,CDG,FR,F,3,4640.71
2025-08-10,DOH,CDG,AE,W,2,970.08
2025-08-10,DOH,DXB,US,W,4,985.69
2025-08-10,DOH,LHR,UK,J,2,2517.66
2025-08-10,DOH,LHR,QA,J,5,2222.9
2025-08-10,DOH,DXB,UK,J,4,2725.04
