flight_id,class_code,days_before,cumulative_bookings
7,M,330,0.05
7,M,300,0.12
7,M,270,0.29
7,M,240,0.71
7,M,210,1.74
7,M,180,3.99
7,M,150,8.72
7,M,120,17.47
7,M,90,27.19
7,M,60,36.09
7,M,30,43.03
7,M,14,45.92
7,M,7,45.92
7,M,3,45.92
7,M,1,45.92
7,M,0,45.92
7,Q,330,0.08
7,Q,300,0.2
7,Q,270,0.5
7,Q,240,1.18
7,Q,210,2.83
7,Q,180,6.63
7,Q,150,14.29
7,Q,120,29.06
7,Q,90,45.81
7,Q,60,61.19
7,Q,30,72.11
7,Q,14,74.27
7,Q,7,76.2
7,Q,3,76.2
7,Q,1,77.7
7,Q,0,78.39
7,S,330,0.05
7,S,300,0.11
7,S,270,0.27
7,S,240,0.68
7,S,210,1.64
7,S,180,3.84
7,S,150,8.32
7,S,120,16.1
7,S,90,25.77
7,S,60,35.04
7,S,30,40.05
7,S,14,43.26
7,S,7,43.26
7,S,3,43.26
7,S,1,43.79
7,S,0,43.96
7,V,330,0.02
7,V,300,0.06
7,V,270,0.14
7,V,240,0.36
7,V,210,0.84
7,V,180,1.9
7,V,150,4.3
7,V,120,8.52
7,V,90,13.41
7,V,60,17.82
7,V,30,20.47
7,V,14,21.36
7,V,7,22.03
7,V,3,22.4
7,V,1,22.4
7,V,0,22.95
7,W,330,0.0
7,W,300,0.01
7,W,270,0.03
7,W,240,0.07
7,W,210,0.17
7,W,180,0.39
7,W,150,0.87
7,W,120,1.69
7,W,90,2.65
7,W,60,3.7
7,W,30,4.08
7,W,14,4.45
7,W,7,4.53
7,W,3,4.53
7,W,1,4.53
7,W,0,4.53
7,Y,330,0.01
7,Y,300,0.03
7,Y,270,0.08
7,Y,240,0.21
7,Y,210,0.5
7,Y,180,1.14
7,Y,150,2.55
7,Y,120,4.98
7,Y,90,7.63
7,Y,60,10.82
7,Y,30,11.89
7,Y,14,12.96
7,Y,7,12.96
7,Y,3,12.96
7,Y,1,12.97
7,Y,0,13.15
8,B,330,0.04
8,B,300,0.11
8,B,270,0.26
8,B,240,0.66
8,B,210,1.53
8,B,180,3.55
8,B,150,7.89
8,B,120,14.97
8,B,90,25.43
8,B,60,34.02
8,B,30,38.89
8,B,14,40.01
8,B,7,41.65
8,B,3,41.65
8,B,1,42.12
8,B,0,42.12
8,C,330,0.01
8,C,300,0.02
8,C,270,0.04
8,C,240,0.09
8,C,210,0.22
8,C,180,0.51
8,C,150,1.1
8,C,120,2.19
8,C,90,3.54
8,C,60,4.62
8,C,30,5.32
8,C,14,5.74
8,C,7,5.87
8,C,3,5.87
8,C,1,5.87
8,C,0,5.9
8,D,330,0.01
8,D,300,0.03
8,D,270,0.07
8,D,240,0.16
8,D,210,0.38
8,D,180,0.9
8,D,150,1.95
8,D,120,3.87
8,D,90,6.3
8,D,60,8.42
8,D,30,9.7
8,D,14,10.41
8,D,7,10.41
8,D,3,10.41
8,D,1,10.41
8,D,0,10.41
8,H,330,0.01
8,H,300,0.02
8,H,270,0.05
8,H,240,0.13
8,H,210,0.33
8,H,180,0.72
8,H,150,1.58
8,H,120,3.06
8,H,90,5.01
8,H,60,6.85
8,H,30,7.99
8,H,14,8.03
8,H,7,8.59
8,H,3,8.6
8,H,1,8.6
8,H,0,8.6
8,I,330,0.01
8,I,300,0.01
8,I,270,0.03
8,I,240,0.07
8,I,210,0.18
8,I,180,0.42
8,I,150,0.95
8,I,120,1.82
8,I,90,2.99
8,I,60,3.81
8,I,30,4.48
8,I,14,4.73
8,I,7,4.73
8,I,3,4.73
8,I,1,4.87
8,I,0,4.87
8,J,330,0.01
8,J,300,0.03
8,J,270,0.06
8,J,240,0.16
8,J,210,0.38
8,J,180,0.87
8,J,150,1.89
8,J,120,3.87
8,J,90,6.16
8,J,60,8.29
8,J,30,9.38
8,J,14,9.84
8,J,7,9.87
8,J,3,9.87
8,J,1,9.93
8,J,0,10.32
8,M,330,0.0
8,M,300,0.0
8,M,270,0.01
8,M,240,0.03
8,M,210,0.07
8,M,180,0.17
8,M,150,0.37
8,M,120,0.72
8,M,90,1.18
8,M,60,1.52
8,M,30,1.83
8,M,14,1.9
8,M,7,1.9
8,M,3,1.9
8,M,1,1.9
8,M,0,1.96
8,Q,330,0.0
8,Q,300,0.01
8,Q,270,0.02
8,Q,240,0.04
8,Q,210,0.09
8,Q,180,0.21
8,Q,150,0.46
8,Q,120,0.9
8,Q,90,1.46
8,Q,60,1.86
8,Q,30,2.24
8,Q,14,2.26
8,Q,7,2.33
8,Q,3,2.37
8,Q,1,2.37
8,Q,0,2.37
8,S,330,0.06
8,S,300,0.14
8,S,270,0.34
8,S,240,0.81
8,S,210,1.93
8,S,180,4.51
8,S,150,10.36
8,S,120,20.05
8,S,90,32.55
8,S,60,43.75
8,S,30,48.41
8,S,14,50.96
8,S,7,52.64
8,S,3,52.64
8,S,1,52.64
8,S,0,52.64
8,V,330,0.08
8,V,300,0.19
8,V,270,0.47
8,V,240,1.16
8,V,210,2.81
8,V,180,6.58
8,V,150,14.12
8,V,120,28.32
8,V,90,43.95
8,V,60,60.0
8,V,30,71.35
8,V,14,73.49
8,V,7,73.49
8,V,3,75.56
8,V,1,75.56
8,V,0,76.36
8,W,330,0.03
8,W,300,0.07
8,W,270,0.18
8,W,240,0.42
8,W,210,1.03
8,W,180,2.43
8,W,150,5.39
8,W,120,10.42
8,W,90,16.67
8,W,60,21.91
8,W,30,26.16
8,W,14,26.96
8,W,7,28.07
8,W,3,28.07
8,W,1,28.09
8,W,0,28.73
8,Y,330,0.06
8,Y,300,0.14
8,Y,270,0.34
8,Y,240,0.86
8,Y,210,2.06
8,Y,180,4.76
8,Y,150,10.51
8,Y,120,20.89
8,Y,90,32.48
8,Y,60,42.98
8,Y,30,52.41
8,Y,14,53.78
8,Y,7,55.52
8,Y,3,55.52
8,Y,1,55.79
8,Y,0,55.79
9,A,330,0.0
9,A,300,0.0
9,A,270,0.01
9,A,240,0.02
9,A,210,0.05
9,A,180,0.12
9,A,150,0.26
9,A,120,0.5
9,A,90,0.82
9,A,60,1.11
9,A,30,1.26
9,A,14,1.34
9,A,7,1.34
9,A,3,1.34
9,A,1,1.34
9,A,0,1.36
9,B,330,0.01
9,B,300,0.02
9,B,270,0.04
9,B,240,0.11
9,B,210,0.25
9,B,180,0.62
9,B,150,1.34
9,B,120,2.63
9,B,90,4.29
9,B,60,5.44
9,B,30,6.36
9,B,14,6.93
9,B,7,6.93
9,B,3,6.93
9,B,1,6.99
9,B,0,7.0
9,C,330,0.04
9,C,300,0.11
9,C,270,0.26
9,C,240,0.64
9,C,210,1.59
9,C,180,3.53
9,C,150,7.84
9,C,120,15.84
9,C,90,24.72
9,C,60,33.0
9,C,30,38.07
9,C,14,41.46
9,C,7,41.46
9,C,3,41.84
9,C,1,41.84
9,C,0,42.24
9,D,330,0.01
9,D,300,0.02
9,D,270,0.05
9,D,240,0.12
9,D,210,0.3
9,D,180,0.68
9,D,150,1.51
9,D,120,2.82
9,D,90,4.71
9,D,60,6.29
9,D,30,7.26
9,D,14,7.7
9,D,7,7.7
9,D,3,7.7
9,D,1,7.74
9,D,0,7.78
9,F,330,0.01
9,F,300,0.03
9,F,270,0.07
9,F,240,0.17
9,F,210,0.42
9,F,180,1.0
9,F,150,2.19
9,F,120,4.13
9,F,90,6.76
9,F,60,8.97
9,F,30,10.36
9,F,14,11.2
9,F,7,11.43
9,F,3,11.43
9,F,1,11.44
9,F,0,11.55
9,H,330,0.07
9,H,300,0.17
9,H,270,0.42
9,H,240,1.0
9,H,210,2.41
9,H,180,5.54
9,H,150,12.46
9,H,120,23.65
9,H,90,38.68
9,H,60,51.96
9,H,30,62.04
9,H,14,64.98
9,H,7,64.98
9,H,3,66.23
9,H,1,66.42
9,H,0,66.42
9,I,330,0.0
9,I,300,0.01
9,I,270,0.02
9,I,240,0.04
9,I,210,0.09
9,I,180,0.21
9,I,150,0.45
9,I,120,0.88
9,I,90,1.4
9,I,60,1.89
9,I,30,2.25
9,I,14,2.36
9,I,7,2.36
9,I,3,2.41
9,I,1,2.41
9,I,0,2.41
9,J,330,0.02
9,J,300,0.04
9,J,270,0.1
9,J,240,0.24
9,J,210,0.59
9,J,180,1.33
9,J,150,3.03
9,J,120,5.88
9,J,90,9.51
9,J,60,12.4
9,J,30,14.92
9,J,14,14.92
9,J,7,15.02
9,J,3,15.73
9,J,1,15.73
9,J,0,15.93
9,M,330,0.11
9,M,300,0.26
9,M,270,0.68
9,M,240,1.62
9,M,210,3.84
9,M,180,9.26
9,M,150,20.07
9,M,120,39.2
9,M,90,63.01
9,M,60,86.16
9,M,30,99.89
9,M,14,103.48
9,M,7,103.48
9,M,3,106.38
9,M,1,106.38
9,M,0,106.38
9,Q,330,0.04
9,Q,300,0.1
9,Q,270,0.25
9,Q,240,0.6
9,Q,210,1.47
9,Q,180,3.54
9,Q,150,7.37
9,Q,120,15.13
9,Q,90,24.13
9,Q,60,32.19
9,Q,30,36.51
9,Q,14,38.05
9,Q,7,40.19
9,Q,3,40.19
9,Q,1,40.19
9,Q,0,40.19
9,S,330,0.01
9,S,300,0.02
9,S,270,0.05
9,S,240,0.13
9,S,210,0.3
9,S,180,0.7
9,S,150,1.55
9,S,120,3.03
9,S,90,4.89
9,S,60,6.72
9,S,30,7.62
9,S,14,7.95
9,S,7,7.95
9,S,3,8.34
9,S,1,8.34
9,S,0,8.34
9,V,330,0.09
9,V,300,0.21
9,V,270,0.51
9,V,240,1.25
9,V,210,3.07
9,V,180,6.94
9,V,150,15.8
9,V,120,30.37
9,V,90,48.56
9,V,60,65.13
9,V,30,74.58
9,V,14,80.16
9,V,7,80.16
9,V,3,80.16
9,V,1,81.28
9,V,0,83.33
9,W,330,0.07
9,W,300,0.17
9,W,270,0.41
9,W,240,0.97
9,W,210,2.36
9,W,180,5.58
9,W,150,12.09
9,W,120,23.17
9,W,90,39.69
9,W,60,52.88
9,W,30,60.93
9,W,14,61.42
9,W,7,62.06
9,W,3,62.27
9,W,1,64.98
9,W,0,65.87
9,Y,330,0.01
9,Y,300,0.04
9,Y,270,0.09
9,Y,240,0.21
9,Y,210,0.5
9,Y,180,1.19
9,Y,150,2.61
9,Y,120,4.9
9,Y,90,7.91
9,Y,60,11.21
9,Y,30,12.42
9,Y,14,12.82
9,Y,7,13.1
9,Y,3,13.1
9,Y,1,13.39
9,Y,0,13.74
10,B,330,0.0
10,B,300,0.0
10,B,270,0.01
10,B,240,0.03
10,B,210,0.07
10,B,180,0.16
10,B,150,0.34
10,B,120,0.69
10,B,90,1.11
10,B,60,1.52
10,B,30,1.71
10,B,14,1.84
10,B,7,1.84
10,B,3,1.84
10,B,1,1.84
10,B,0,1.88
10,C,330,0.0
10,C,300,0.0
10,C,270,0.01
10,C,240,0.02
10,C,210,0.05
10,C,180,0.11
10,C,150,0.25
10,C,120,0.5
10,C,90,0.78
10,C,60,1.08
10,C,30,1.19
10,C,14,1.27
10,C,7,1.28
10,C,3,1.29
10,C,1,1.29
10,C,0,1.29
10,D,330,0.0
10,D,300,0.01
10,D,270,0.02
10,D,240,0.04
10,D,210,0.1
10,D,180,0.25
10,D,150,0.53
10,D,120,1.03
10,D,90,1.64
10,D,60,2.31
10,D,30,2.54
10,D,14,2.69
10,D,7,2.73
10,D,3,2.74
10,D,1,2.74
10,D,0,2.84
10,H,330,0.01
10,H,300,0.02
10,H,270,0.06
10,H,240,0.14
10,H,210,0.34
10,H,180,0.75
10,H,150,1.71
10,H,120,3.27
10,H,90,5.15
10,H,60,7.25
10,H,30,8.07
10,H,14,8.72
10,H,7,8.72
10,H,3,8.91
10,H,1,8.91
10,H,0,8.91
10,I,330,0.0
10,I,300,0.01
10,I,270,0.02
10,I,240,0.06
10,I,210,0.14
10,I,180,0.32
10,I,150,0.72
10,I,120,1.4
10,I,90,2.29
10,I,60,3.07
10,I,30,3.59
10,I,14,3.66
10,I,7,3.83
10,I,3,3.83
10,I,1,3.83
10,I,0,3.83
10,J,330,0.0
10,J,300,0.01
10,J,270,0.02
10,J,240,0.06
10,J,210,0.14
10,J,180,0.32
10,J,150,0.71
10,J,120,1.39
10,J,90,2.22
10,J,60,3.0
10,J,30,3.63
10,J,14,3.78
10,J,7,3.78
10,J,3,3.78
10,J,1,3.78
10,J,0,3.78
10,M,330,0.0
10,M,300,0.01
10,M,270,0.03
10,M,240,0.06
10,M,210,0.15
10,M,180,0.36
10,M,150,0.79
10,M,120,1.5
10,M,90,2.47
10,M,60,3.22
10,M,30,3.72
10,M,14,4.07
10,M,7,4.12
10,M,3,4.14
10,M,1,4.14
10,M,0,4.15
10,Q,330,0.03
10,Q,300,0.07
10,Q,270,0.17
10,Q,240,0.42
10,Q,210,0.99
10,Q,180,2.29
10,Q,150,5.16
10,Q,120,10.15
10,Q,90,16.04
10,Q,60,21.13
10,Q,30,24.59
10,Q,14,25.72
10,Q,7,26.17
10,Q,3,26.89
10,Q,1,26.9
10,Q,0,27.1
10,S,330,0.01
10,S,300,0.03
10,S,270,0.07
10,S,240,0.17
10,S,210,0.43
10,S,180,0.96
10,S,150,2.1
10,S,120,4.28
10,S,90,6.72
10,S,60,9.17
10,S,30,10.21
10,S,14,11.1
10,S,7,11.1
10,S,3,11.1
10,S,1,11.29
10,S,0,11.29
10,V,330,0.03
10,V,300,0.08
10,V,270,0.2
10,V,240,0.47
10,V,210,1.13
10,V,180,2.78
10,V,150,5.75
10,V,120,11.52
10,V,90,18.27
10,V,60,24.71
10,V,30,29.72
10,V,14,29.72
10,V,7,31.51
10,V,3,31.51
10,V,1,31.51
10,V,0,31.51
10,W,330,0.0
10,W,300,0.0
10,W,270,0.0
10,W,240,0.0
10,W,210,0.0
10,W,180,0.01
10,W,150,0.02
10,W,120,0.04
10,W,90,0.07
10,W,60,0.09
10,W,30,0.1
10,W,14,0.11
10,W,7,0.11
10,W,3,0.11
10,W,1,0.11
10,W,0,0.11
10,Y,330,0.01
10,Y,300,0.02
10,Y,270,0.04
10,Y,240,0.09
10,Y,210,0.22
10,Y,180,0.52
10,Y,150,1.18
10,Y,120,2.23
10,Y,90,3.63
10,Y,60,4.81
10,Y,30,5.77
10,Y,14,5.89
10,Y,7,6.04
10,Y,3,6.1
10,Y,1,6.1
10,Y,0,6.1
11,A,330,0.0
11,A,300,0.01
11,A,270,0.02
11,A,240,0.06
11,A,210,0.14
11,A,180,0.33
11,A,150,0.74
11,A,120,1.44
11,A,90,2.28
11,A,60,2.99
11,A,30,3.53
11,A,14,3.75
11,A,7,3.75
11,A,3,3.84
11,A,1,3.84
11,A,0,3.84
11,B,330,0.04
11,B,300,0.11
11,B,270,0.27
11,B,240,0.64
11,B,210,1.55
11,B,180,3.73
11,B,150,8.05
11,B,120,15.39
11,B,90,26.1
11,B,60,34.41
11,B,30,40.46
11,B,14,40.91
11,B,7,41.59
11,B,3,42.92
11,B,1,42.92
11,B,0,42.92
11,C,330,0.01
11,C,300,0.02
11,C,270,0.05
11,C,240,0.13
11,C,210,0.29
11,C,180,0.69
11,C,150,1.59
11,C,120,2.97
11,C,90,4.94
11,C,60,6.68
11,C,30,7.61
11,C,14,7.76
11,C,7,8.14
11,C,3,8.14
11,C,1,8.21
11,C,0,8.25
11,D,330,0.06
11,D,300,0.15
11,D,270,0.36
11,D,240,0.88
11,D,210,2.06
11,D,180,5.05
11,D,150,10.55
11,D,120,20.76
11,D,90,34.66
11,D,60,45.78
11,D,30,52.42
11,D,14,54.96
11,D,7,56.98
11,D,3,56.98
11,D,1,57.58
11,D,0,57.58
11,F,330,0.01
11,F,300,0.02
11,F,270,0.05
11,F,240,0.13
11,F,210,0.3
11,F,180,0.72
11,F,150,1.57
11,F,120,3.06
11,F,90,4.84
11,F,60,6.48
11,F,30,7.43
11,F,14,7.89
11,F,7,8.11
11,F,3,8.31
11,F,1,8.31
11,F,0,8.31
11,H,330,0.13
11,H,300,0.32
11,H,270,0.81
11,H,240,1.92
11,H,210,4.55
11,H,180,10.51
11,H,150,24.02
11,H,120,44.98
11,H,90,73.75
11,H,60,100.03
11,H,30,116.19
11,H,14,121.49
11,H,7,121.49
11,H,3,122.31
11,H,1,124.44
11,H,0,127.24
11,I,330,0.01
11,I,300,0.02
11,I,270,0.05
11,I,240,0.12
11,I,210,0.28
11,I,180,0.68
11,I,150,1.48
11,I,120,2.88
11,I,90,4.64
11,I,60,6.22
11,I,30,7.12
11,I,14,7.52
11,I,7,7.52
11,I,3,7.8
11,I,1,7.8
11,I,0,7.8
11,J,330,0.0
11,J,300,0.01
11,J,270,0.02
11,J,240,0.04
11,J,210,0.09
11,J,180,0.22
11,J,150,0.49
11,J,120,0.96
11,J,90,1.52
11,J,60,2.01
11,J,30,2.38
11,J,14,2.38
11,J,7,2.49
11,J,3,2.49
11,J,1,2.57
11,J,0,2.57
11,M,330,0.02
11,M,300,0.04
11,M,270,0.1
11,M,240,0.23
11,M,210,0.61
11,M,180,1.37
11,M,150,3.02
11,M,120,5.74
11,M,90,9.44
11,M,60,12.6
11,M,30,14.29
11,M,14,14.94
11,M,7,15.81
11,M,3,15.81
11,M,1,15.81
11,M,0,15.81
11,Q,330,0.12
11,Q,300,0.29
11,Q,270,0.72
11,Q,240,1.73
11,Q,210,4.13
11,Q,180,9.67
11,Q,150,22.24
11,Q,120,41.38
11,Q,90,66.78
11,Q,60,91.5
11,Q,30,108.67
11,Q,14,109.51
11,Q,7,112.06
11,Q,3,112.06
11,Q,1,113.32
11,Q,0,114.37
11,S,330,0.01
11,S,300,0.03
11,S,270,0.08
11,S,240,0.19
11,S,210,0.46
11,S,180,1.05
11,S,150,2.42
11,S,120,4.75
11,S,90,7.7
11,S,60,10.24
11,S,30,11.68
11,S,14,12.26
11,S,7,12.26
11,S,3,12.46
11,S,1,12.46
11,S,0,12.46
11,V,330,0.01
11,V,300,0.03
11,V,270,0.06
11,V,240,0.16
11,V,210,0.37
11,V,180,0.88
11,V,150,1.98
11,V,120,3.76
11,V,90,6.09
11,V,60,8.0
11,V,30,9.32
11,V,14,10.03
11,V,7,10.03
11,V,3,10.03
11,V,1,10.03
11,V,0,10.03
11,W,330,0.03
11,W,300,0.06
11,W,270,0.15
11,W,240,0.36
11,W,210,0.9
11,W,180,2.13
11,W,150,4.59
11,W,120,8.67
11,W,90,14.45
11,W,60,19.55
11,W,30,22.18
11,W,14,23.81
11,W,7,23.81
11,W,3,24.32
11,W,1,24.32
11,W,0,24.32
11,Y,330,0.03
11,Y,300,0.07
11,Y,270,0.16
11,Y,240,0.4
11,Y,210,0.96
11,Y,180,2.19
11,Y,150,4.77
11,Y,120,9.59
11,Y,90,15.28
11,Y,60,20.13
11,Y,30,23.9
11,Y,14,24.08
11,Y,7,24.83
11,Y,3,25.21
11,Y,1,25.21
11,Y,0,26.11
12,B,330,0.01
12,B,300,0.01
12,B,270,0.04
12,B,240,0.09
12,B,210,0.21
12,B,180,0.49
12,B,150,1.05
12,B,120,2.03
12,B,90,3.38
12,B,60,4.63
12,B,30,5.38
12,B,14,5.38
12,B,7,5.58
12,B,3,5.74
12,B,1,5.74
12,B,0,5.74
12,C,330,0.0
12,C,300,0.0
12,C,270,0.0
12,C,240,0.01
12,C,210,0.02
12,C,180,0.04
12,C,150,0.08
12,C,120,0.15
12,C,90,0.24
12,C,60,0.32
12,C,30,0.39
12,C,14,0.4
12,C,7,0.4
12,C,3,0.41
12,C,1,0.41
12,C,0,0.41
12,D,330,0.01
12,D,300,0.03
12,D,270,0.06
12,D,240,0.16
12,D,210,0.38
12,D,180,0.89
12,D,150,1.99
12,D,120,3.72
12,D,90,6.18
12,D,60,8.1
12,D,30,9.63
12,D,14,9.64
12,D,7,10.23
12,D,3,10.23
12,D,1,10.23
12,D,0,10.23
12,H,330,0.0
12,H,300,0.01
12,H,270,0.03
12,H,240,0.07
12,H,210,0.18
12,H,180,0.4
12,H,150,0.89
12,H,120,1.76
12,H,90,2.79
12,H,60,3.78
12,H,30,4.38
12,H,14,4.49
12,H,7,4.69
12,H,3,4.81
12,H,1,4.81
12,H,0,4.81
12,I,330,0.01
12,I,300,0.02
12,I,270,0.05
12,I,240,0.12
12,I,210,0.28
12,I,180,0.63
12,I,150,1.45
12,I,120,2.81
12,I,90,4.39
12,I,60,5.99
12,I,30,7.2
12,I,14,7.27
12,I,7,7.4
12,I,3,7.63
12,I,1,7.63
12,I,0,7.63
12,J,330,0.0
12,J,300,0.01
12,J,270,0.02
12,J,240,0.06
12,J,210,0.13
12,J,180,0.32
12,J,150,0.7
12,J,120,1.31
12,J,90,2.22
12,J,60,2.9
12,J,30,3.27
12,J,14,3.51
12,J,7,3.53
12,J,3,3.65
12,J,1,3.65
12,J,0,3.66
12,M,330,0.04
12,M,300,0.11
12,M,270,0.27
12,M,240,0.64
12,M,210,1.52
12,M,180,3.58
12,M,150,8.05
12,M,120,15.13
12,M,90,24.36
12,M,60,32.47
12,M,30,38.03
12,M,14,40.84
12,M,7,40.84
12,M,3,40.84
12,M,1,40.84
12,M,0,40.84
12,Q,330,0.0
12,Q,300,0.01
12,Q,270,0.02
12,Q,240,0.04
12,Q,210,0.1
12,Q,180,0.25
12,Q,150,0.52
12,Q,120,1.01
12,Q,90,1.68
12,Q,60,2.12
12,Q,30,2.46
12,Q,14,2.66
12,Q,7,2.66
12,Q,3,2.66
12,Q,1,2.66
12,Q,0,2.66
12,S,330,0.01
12,S,300,0.01
12,S,270,0.03
12,S,240,0.07
12,S,210,0.18
12,S,180,0.41
12,S,150,0.93
12,S,120,1.73
12,S,90,2.93
12,S,60,3.94
12,S,30,4.45
12,S,14,4.67
12,S,7,4.71
12,S,3,4.72
12,S,1,4.88
12,S,0,4.89
12,V,330,0.01
12,V,300,0.03
12,V,270,0.07
12,V,240,0.18
12,V,210,0.43
12,V,180,1.01
12,V,150,2.19
12,V,120,4.43
12,V,90,6.84
12,V,60,9.39
12,V,30,10.69
12,V,14,11.16
12,V,7,11.39
12,V,3,11.88
12,V,1,11.88
12,V,0,11.88
12,W,330,0.08
12,W,300,0.19
12,W,270,0.47
12,W,240,1.13
12,W,210,2.69
12,W,180,6.32
12,W,150,13.66
12,W,120,26.89
12,W,90,45.33
12,W,60,60.57
12,W,30,67.72
12,W,14,71.67
12,W,7,74.11
12,W,3,74.11
12,W,1,74.39
12,W,0,75.11
12,Y,330,0.0
12,Y,300,0.0
12,Y,270,0.01
12,Y,240,0.01
12,Y,210,0.03
12,Y,180,0.08
12,Y,150,0.17
12,Y,120,0.34
12,Y,90,0.56
12,Y,60,0.75
12,Y,30,0.84
12,Y,14,0.89
12,Y,7,0.9
12,Y,3,0.9
12,Y,1,0.9
12,Y,0,0.94
13,B,330,0.05
13,B,300,0.13
13,B,270,0.31
13,B,240,0.74
13,B,210,1.81
13,B,180,4.29
13,B,150,9.3
13,B,120,18.58
13,B,90,29.46
13,B,60,38.84
13,B,30,46.12
13,B,14,46.41
13,B,7,47.66
13,B,3,47.86
13,B,1,48.25
13,B,0,49.34
13,C,330,0.01
13,C,300,0.02
13,C,270,0.05
13,C,240,0.13
13,C,210,0.33
13,C,180,0.73
13,C,150,1.6
13,C,120,3.16
13,C,90,5.05
13,C,60,6.65
13,C,30,8.01
13,C,14,8.3
13,C,7,8.37
13,C,3,8.69
13,C,1,8.69
13,C,0,8.69
13,D,330,0.0
13,D,300,0.0
13,D,270,0.01
13,D,240,0.02
13,D,210,0.06
13,D,180,0.14
13,D,150,0.3
13,D,120,0.6
13,D,90,0.96
13,D,60,1.33
13,D,30,1.48
13,D,14,1.61
13,D,7,1.63
13,D,3,1.63
13,D,1,1.63
13,D,0,1.65
13,H,330,0.04
13,H,300,0.1
13,H,270,0.24
13,H,240,0.58
13,H,210,1.41
13,H,180,3.21
13,H,150,7.23
13,H,120,13.47
13,H,90,21.83
13,H,60,29.82
13,H,30,34.49
13,H,14,35.91
13,H,7,36.79
13,H,3,36.79
13,H,1,36.79
13,H,0,36.79
13,I,330,0.01
13,I,300,0.02
13,I,270,0.05
13,I,240,0.12
13,I,210,0.3
13,I,180,0.66
13,I,150,1.5
13,I,120,2.91
13,I,90,4.68
13,I,60,6.07
13,I,30,7.29
13,I,14,7.33
13,I,7,7.67
13,I,3,7.79
13,I,1,7.79
13,I,0,7.87
13,J,330,0.01
13,J,300,0.02
13,J,270,0.04
13,J,240,0.1
13,J,210,0.24
13,J,180,0.6
13,J,150,1.23
13,J,120,2.42
13,J,90,3.94
13,J,60,5.37
13,J,30,6.2
13,J,14,6.3
13,J,7,6.45
13,J,3,6.47
13,J,1,6.48
13,J,0,6.56
13,M,330,0.05
13,M,300,0.13
13,M,270,0.31
13,M,240,0.76
13,M,210,1.87
13,M,180,4.37
13,M,150,9.49
13,M,120,17.83
13,M,90,28.6
13,M,60,38.84
13,M,30,44.89
13,M,14,47.52
13,M,7,48.95
13,M,3,49.5
13,M,1,49.62
13,M,0,49.62
13,Q,330,0.0
13,Q,300,0.01
13,Q,270,0.03
13,Q,240,0.07
13,Q,210,0.17
13,Q,180,0.4
13,Q,150,0.87
13,Q,120,1.73
13,Q,90,2.81
13,Q,60,3.66
13,Q,30,4.37
13,Q,14,4.42
13,Q,7,4.53
13,Q,3,4.63
13,Q,1,4.63
13,Q,0,4.72
13,S,330,0.01
13,S,300,0.03
13,S,270,0.06
13,S,240,0.16
13,S,210,0.36
13,S,180,0.88
13,S,150,1.93
13,S,120,3.67
13,S,90,6.03
13,S,60,8.0
13,S,30,9.4
13,S,14,10.0
13,S,7,10.0
13,S,3,10.05
13,S,1,10.05
13,S,0,10.05
13,V,330,0.09
13,V,300,0.23
13,V,270,0.55
13,V,240,1.33
13,V,210,3.27
13,V,180,7.56
13,V,150,16.51
13,V,120,32.47
13,V,90,51.59
13,V,60,72.38
13,V,30,83.6
13,V,14,86.41
13,V,7,86.41
13,V,3,88.52
13,V,1,88.95
13,V,0,88.95
13,W,330,0.02
13,W,300,0.05
13,W,270,0.12
13,W,240,0.29
13,W,210,0.71
13,W,180,1.64
13,W,150,3.6
13,W,120,6.78
13,W,90,11.4
13,W,60,14.75
13,W,30,17.47
13,W,14,18.07
13,W,7,18.6
13,W,3,18.6
13,W,1,18.95
13,W,0,19.09
13,Y,330,0.02
13,Y,300,0.06
13,Y,270,0.14
13,Y,240,0.35
13,Y,210,0.83
13,Y,180,1.94
13,Y,150,4.16
13,Y,120,8.34
13,Y,90,13.71
13,Y,60,18.29
13,Y,30,20.96
13,Y,14,21.15
13,Y,7,21.48
13,Y,3,21.54
13,Y,1,21.88
13,Y,0,21.88
14,A,330,0.01
14,A,300,0.02
14,A,270,0.05
14,A,240,0.12
14,A,210,0.29
14,A,180,0.66
14,A,150,1.4
14,A,120,2.82
14,A,90,4.44
14,A,60,6.07
14,A,30,6.91
14,A,14,7.51
14,A,7,7.51
14,A,3,7.51
14,A,1,7.65
14,A,0,7.65
14,B,330,0.01
14,B,300,0.02
14,B,270,0.05
14,B,240,0.12
14,B,210,0.29
14,B,180,0.63
14,B,150,1.46
14,B,120,2.79
14,B,90,4.53
14,B,60,5.88
14,B,30,7.02
14,B,14,7.47
14,B,7,7.54
14,B,3,7.54
14,B,1,7.54
14,B,0,7.54
14,C,330,0.0
14,C,300,0.0
14,C,270,0.0
14,C,240,0.0
14,C,210,0.01
14,C,180,0.03
14,C,150,0.06
14,C,120,0.12
14,C,90,0.19
14,C,60,0.25
14,C,30,0.28
14,C,14,0.32
14,C,7,0.32
14,C,3,0.32
14,C,1,0.32
14,C,0,0.32
14,D,330,0.01
14,D,300,0.04
14,D,270,0.09
14,D,240,0.21
14,D,210,0.49
14,D,180,1.19
14,D,150,2.51
14,D,120,5.05
14,D,90,8.31
14,D,60,11.14
14,D,30,12.57
14,D,14,13.13
14,D,7,13.13
14,D,3,13.57
14,D,1,13.73
